,Episode,CartPosition,CartVelocity,PoleAngle,PoleTipVelocity,Action,QValue,Reward
8536,766.0,0.16511378454909098,1.7152795755381134,-0.2495678811008828,-2.879294330180822,1.0,1896.3158840022572,1.0
8537,767.0,-0.04086130765145082,0.23852543431720996,0.04450290380165493,-0.2796100680733623,1.0,1896.4158840022571,1.0
8538,767.0,-0.03609079896510663,0.43298522286959473,0.03891070244018768,-0.557931416265568,1.0,1896.515884002257,1.0
8539,767.0,-0.027431094507714734,0.6275399721678978,0.027752074114876325,-0.8381057849026715,1.0,1896.615884002257,1.0
8540,767.0,-0.014880295064356779,0.8222721668984545,0.010989958416822893,-1.1219335379315143,1.0,1896.7158840022569,1.0
8541,767.0,0.0015651482736123122,1.017248291460598,-0.011448712341807395,-1.4111490804248974,1.0,1896.8158840022568,1.0
8542,767.0,0.021910114102824275,1.2125103052464512,-0.03967169395030534,-1.7073887540265273,1.0,1896.9158840022567,1.0
8543,767.0,0.0461603202077533,1.408065302024913,-0.07381946903083589,-2.0121508686232272,1.0,1897.0158840022566,1.0
8544,767.0,0.07432162624825156,1.6038728356864687,-0.11406248640330044,-2.3267454881614213,1.0,1897.1158840022565,1.0
8545,767.0,0.10639908296198093,1.7998295825901491,-0.16059739616652888,-2.6522322990524487,1.0,1897.2158840022564,1.0
8546,767.0,0.1423956746137839,1.9957513535090687,-0.21364204214757784,-2.9893461886896597,1.0,1897.3158840022563,1.0
8547,768.0,0.007502715896200071,0.2384585388294394,-0.009701351331272276,-0.281989768440549,1.0,1897.4158840022562,1.0
8548,768.0,0.012271886672788859,0.4337175156685953,-0.015341146700083255,-0.5777166035820434,1.0,1897.5158840022561,1.0
8549,768.0,0.020946236986160764,0.6290510882011475,-0.026895478771724123,-0.8751926043402047,1.0,1897.615884002256,1.0
8550,768.0,0.03352725875018371,0.8245281339638504,-0.04439933085852822,-1.1762084456601738,1.0,1897.715884002256,1.0
8551,768.0,0.05001782142946072,1.0201978877933269,-0.0679234997717317,-1.4824729459985595,1.0,1897.8158840022559,1.0
8552,768.0,0.07042177918532726,1.2160794194657378,-0.09757295869170289,-1.7955718717587552,1.0,1897.9158840022558,1.0
8553,768.0,0.09474336757464201,1.4121492682565688,-0.13348439612687799,-2.116918699062798,1.0,1898.0158840022557,1.0
8554,768.0,0.12298635293977339,1.6083268003785363,-0.17582277010813394,-2.4476952296997867,1.0,1898.1158840022556,1.0
8555,768.0,0.1551528889473441,1.8044571595191379,-0.22477667470212967,-2.7887811173936763,1.0,1898.2158840022555,1.0
8556,769.0,-0.04165695274358,0.15014506922833767,0.02223071700453133,-0.29139057714991046,1.0,1898.3158840022554,1.0
8557,769.0,-0.038654051359013245,0.3449431028560792,0.01640290546153312,-0.5769801355029123,1.0,1898.4158840022553,1.0
8558,769.0,-0.03175518930189166,0.5398313453864645,0.0048633027514748736,-0.8644509354357609,1.0,1898.5158840022552,1.0
8559,769.0,-0.02095856239416237,0.7348867588373869,-0.012425715957240345,-1.1556007902001817,1.0,1898.6158840022551,1.0
8560,769.0,-0.0062608272174146315,0.9301685002645114,-0.03553773176124398,-1.4521538557231282,1.0,1898.715884002255,1.0
8561,769.0,0.012342542787875596,1.1257085263790514,-0.06458080887570655,-1.7557245933818042,1.0,1898.815884002255,1.0
8562,769.0,0.034856713315456624,1.321500336399523,-0.09969530074334264,-2.0677736449821493,1.0,1898.9158840022549,1.0
8563,769.0,0.06128672004344708,1.5174853688719345,-0.14105077364298563,-2.389553348505569,1.0,1899.0158840022548,1.0
8564,769.0,0.09163642742088578,1.713536807128087,-0.188841840613097,-2.7220415310074313,1.0,1899.1158840022547,1.0
8565,769.0,0.12590716356344753,1.520200711010221,-0.24328267123324562,-2.4923830986414437,0.0,1888.1358922490647,1.0
8566,770.0,0.04773750793595412,-0.22395745136927867,0.02918448296623339,0.3397963596561817,0.0,1889.3338914243836,1.0
8567,770.0,0.043258358908568544,-0.02926265401712863,0.035980410159357025,0.05645754597169916,1.0,1899.2158840022546,1.0
8568,770.0,0.04267310582822597,0.16532541795011707,0.03710956107879101,-0.22465969022359045,1.0,1899.3158840022545,1.0
8569,770.0,0.04597961418722831,0.3598978820547465,0.0326163672743192,-0.5054097402687705,1.0,1899.4158840022544,1.0
8570,770.0,0.05317757182832324,0.5545453791687873,0.02250817246894379,-0.7876381843417197,1.0,1899.5158840022543,1.0
8571,770.0,0.06426847941169898,0.3591216016478221,0.0067554087821093955,-0.48795992483173584,0.0,1890.4520906821708,1.0
8572,770.0,0.07145091144465543,0.5541475914010102,-0.0030037897145253206,-0.7785061593225705,1.0,1899.6158840022542,1.0
8573,770.0,0.08253386327267563,0.7493107161481617,-0.01857391290097673,-1.0721326386108911,1.0,1899.7158840022541,1.0
8574,770.0,0.09752007759563887,0.9446732240003152,-0.04001656567319455,-1.3705862696386046,1.0,1899.815884002254,1.0
8575,770.0,0.11641354207564517,1.14027223436105,-0.06742829106596665,-1.6755116339207534,1.0,1899.915884002254,1.0
8576,770.0,0.13921898676286618,1.336108688832419,-0.10093852374438173,-1.9884076790073502,1.0,1900.0158840022539,1.0
8577,770.0,0.16594116053951455,1.5321340984233687,-0.14070667732452874,-2.3105747075479717,1.0,1900.1158840022538,1.0
8578,770.0,0.19658384250798192,1.7282347856435314,-0.18691817147548817,-2.6430500798653496,1.0,1900.2158840022537,1.0
8579,770.0,0.23114853822085255,1.924213702551413,-0.23977917307279517,-2.9865324974029215,1.0,1900.3158840022536,1.0
8580,771.0,-0.03893289753325415,0.17950829610552113,-0.02264188151110372,-0.33009296167733965,1.0,1900.4158840022535,1.0
8581,771.0,-0.03534273161114373,0.3749451175195434,-0.029243740744650512,-0.6298291977031971,1.0,1900.5158840022534,1.0
8582,771.0,-0.02784382926075286,0.5704626806198525,-0.04184032469871445,-0.9315765812408627,1.0,1900.6158840022533,1.0
8583,771.0,-0.01643457564835581,0.7661235204439052,-0.060471856323531706,-1.2371084503894054,1.0,1900.7158840022532,1.0
8584,771.0,-0.0011121052394777054,0.961968038691881,-0.08521402533131982,-1.5481061536443987,1.0,1900.8158840022531,1.0
8585,771.0,0.018127255534359912,1.158003265312422,-0.11617614840420779,-1.8661146318291253,1.0,1900.915884002253,1.0
8586,771.0,0.04128732084060835,1.3541897067683442,-0.1534984410407903,-2.192489602059153,1.0,1901.015884002253,1.0
8587,771.0,0.06837111497597523,1.5504259167195757,-0.19734823308197336,-2.528334498234594,1.0,1901.1158840022529,1.0
8588,771.0,0.09937963331036674,1.7465307855495602,-0.24791492304666524,-2.8744266951186694,1.0,1901.2158840022528,1.0
8589,772.0,0.019767282806855895,0.19686814546760695,0.04514946554228361,-0.31226677005146336,1.0,1901.3158840022527,1.0
8590,772.0,0.023704645716208034,0.39131877668184534,0.03890413014125434,-0.5903760468545791,1.0,1901.4158840022526,1.0
8591,772.0,0.03153102124984494,0.5858750387821977,0.027096609204162753,-0.8705546883771849,1.0,1901.5158840022525,1.0
8592,772.0,0.0432485220254889,0.7806181476318423,0.009685515436619056,-1.1545966908041567,1.0,1901.6158840022524,1.0
8593,772.0,0.05886088497812575,0.9756124612379911,-0.013406418379464078,-1.444226945106211,1.0,1901.7158840022523,1.0
8594,772.0,0.07837313420288557,1.1708968088724276,-0.0422909572815883,-1.7410685117455176,1.0,1901.8158840022522,1.0
8595,772.0,0.10179107038033412,1.3664739385570197,-0.07711232751649866,-2.0466017349105416,1.0,1901.9158840022521,1.0
8596,772.0,0.12912054915147453,1.5622975802373953,-0.11804436221470949,-2.362112871693264,1.0,1902.015884002252,1.0
8597,772.0,0.16036650075622244,1.758256822548571,-0.16528661964857477,-2.6886306700108418,1.0,1902.115884002252,1.0
8598,772.0,0.19553163720719385,1.9541578638033679,-0.2190592330487916,-3.0268507035948344,1.0,1902.2158840022519,1.0
8599,773.0,-0.03244716441363195,0.14500438496757576,0.012916404157714372,-0.2756059223229743,1.0,1902.3158840022518,1.0
8600,773.0,-0.029547076714280432,0.3399396943005496,0.007404285711254886,-0.5641871781234302,1.0,1902.4158840022517,1.0
8601,773.0,-0.02274828282826944,0.5349569781488284,-0.0038794578512137195,-0.8545282451840355,1.0,1902.5158840022516,1.0
8602,773.0,-0.012049143265292873,0.730131587230088,-0.02097002275489443,-1.1484285134943204,1.0,1902.6158840022515,1.0
8603,773.0,0.0025534884793088873,0.9255209245633408,-0.04393859302478084,-1.4476128160549004,1.0,1902.7158840022514,1.0
8604,773.0,0.021063906970575703,1.1211547883751916,-0.07289084934587885,-1.7536941794821095,1.0,1902.8158840022513,1.0
8605,773.0,0.04348700273807954,1.3170238801662626,-0.10796473293552103,-2.0681286004550197,1.0,1902.9158840022512,1.0
8606,773.0,0.06982748034140479,1.5130659982398758,-0.14932730494462143,-2.3921595870825456,1.0,1903.0158840022511,1.0
8607,773.0,0.1000888003062023,1.7091496883257575,-0.19717049668627235,-2.7267511604917583,1.0,1903.115884002251,1.0
8608,773.0,0.13427179407271744,1.905055552433326,-0.2517055198961075,-3.07250963923273,1.0,1903.215884002251,1.0
8609,774.0,0.036330240793053366,0.2415900289611635,0.012678848811762448,-0.3266033918401063,1.0,1903.3158840022509,1.0
8610,774.0,0.041162041372276637,0.4365291930131819,0.006146780974960323,-0.615261153729761,1.0,1903.4158840022508,1.0
8611,774.0,0.049892625232540275,0.6315647235041333,-0.006158442099634897,-0.906001780498501,1.0,1903.5158840022507,1.0
8612,774.0,0.06252391970262294,0.8267695200912275,-0.02427847770960492,-1.2006139933664643,1.0,1903.6158840022506,1.0
8613,774.0,0.0790593101044475,1.0221969563966553,-0.04829075757693421,-1.5008059280879968,1.0,1903.7158840022505,1.0
8614,774.0,0.0995032492323806,1.2178709520704738,-0.07830687613869415,-1.8081667199726048,1.0,1903.8158840022504,1.0
8615,774.0,0.12386066827379008,1.4137741126473071,-0.11447021053814624,-2.1241196675779923,1.0,1903.9158840022503,1.0
8616,774.0,0.15213615052673624,1.609833491411599,-0.15695260388970608,-2.4498648435138874,1.0,1904.0158840022502,1.0
8617,774.0,0.18433282035496823,1.80590380459606,-0.20594990075998382,-2.7863100746275093,1.0,1904.1158840022501,1.0
8618,774.0,0.22045089644688942,2.0017483986298066,-0.261676102252534,-3.1339909822925494,1.0,1904.21588400225,1.0
8619,775.0,0.046691661475945036,0.20334853278688206,-0.007539656898001895,-0.2541535802413979,1.0,1904.31588400225,1.0
8620,775.0,0.05075863213168268,0.3985773224504817,-0.012622728502829854,-0.5492050793585461,1.0,1904.4158840022499,1.0
8621,775.0,0.05873017858069231,0.5938742917001502,-0.023606830090000776,-0.8458381791944678,1.0,1904.5158840022498,1.0
8622,775.0,0.0706076644146953,0.7893102300200715,-0.040523593673890135,-1.145850169143744,1.0,1904.6158840022497,1.0
8623,775.0,0.08639386901509674,0.984937325061408,-0.06344059705676501,-1.4509605822311453,1.0,1904.7158840022496,1.0
8624,775.0,0.1060926155163249,1.1807788561453276,-0.09245980870138792,-1.7627709500511948,1.0,1904.8158840022495,1.0
8625,775.0,0.12970819263923145,1.3768170952401992,-0.12771522770241184,-2.082716752347559,1.0,1904.9158840022494,1.0
8626,775.0,0.15724453454403542,1.572978956698585,-0.16936956274936302,-2.4120093651866057,1.0,1905.0158840022493,1.0
8627,775.0,0.18870411367800713,1.3796849478176647,-0.21760975005309513,-2.175773975212537,0.0,1892.0084700141788,1.0
8628,776.0,0.044721852889193364,0.1518518543734439,-0.01932756885002197,-0.33883372926675254,1.0,1905.1158840022492,1.0
8629,776.0,0.04775888997666224,0.3472434174523137,-0.02610424343535702,-0.6375482849526958,1.0,1905.2158840022491,1.0
8630,776.0,0.054703758325708514,0.5427194767209977,-0.038855209134410935,-0.9383362528419621,1.0,1905.315884002249,1.0
8631,776.0,0.06555814786012847,0.7383431403393155,-0.05762193419125018,-1.2429708296746367,1.0,1905.415884002249,1.0
8632,776.0,0.08032501066691478,0.9341553217460485,-0.08248135078474292,-1.5531330976248494,1.0,1905.5158840022489,1.0
8633,776.0,0.09900811710183574,1.1301635774545586,-0.11354401273723991,-1.870367970334662,1.0,1905.6158840022488,1.0
8634,776.0,0.12161138865092691,1.3263290122975129,-0.15095137214393314,-2.196031658153394,1.0,1905.7158840022487,1.0
8635,776.0,0.14813796889687716,1.132951641227825,-0.19487200530700102,-1.9534754532089833,0.0,1893.4792114129857,1.0
8636,776.0,0.17079700172143367,1.3295378323811733,-0.2339415143711807,-2.299703844768609,1.0,1905.8158840022486,1.0
8637,777.0,-0.003464414426796643,0.1943201877594547,-0.04161541752570638,-0.25876476044846247,1.0,1905.9158840022485,1.0
8638,777.0,0.00042198932839245104,0.39001077470500317,-0.04679071273467563,-0.5642779000828053,1.0,1906.0158840022484,1.0
8639,777.0,0.008222204822492515,0.5857569290373217,-0.05807627073633174,-0.8713272199584838,1.0,1906.1158840022483,1.0
8640,777.0,0.01993734340323895,0.7816186316472716,-0.07550281513550142,-1.1816892804969117,1.0,1906.2158840022482,1.0
8641,777.0,0.03556971603618438,0.977634923495466,-0.09913660074543965,-1.4970527906554412,1.0,1906.3158840022481,1.0
8642,777.0,0.0551224145060937,1.1738123188994196,-0.12907765655854847,-1.8189724767923674,1.0,1906.415884002248,1.0
8643,777.0,0.0785986608840821,1.3701114554653377,-0.16545710609439582,-2.1488152153249453,1.0,1906.515884002248,1.0
8644,777.0,0.10600088999338886,1.5664316018044553,-0.20843341040089472,-2.4876965132219366,1.0,1906.6158840022479,1.0
8645,777.0,0.13732952202947796,1.7625930081919718,-0.25818734066533344,-2.836406807260949,1.0,1906.7158840022478,1.0
8646,778.0,-0.04203955448355384,0.22260890947941547,0.011961278334222248,-0.277233153731524,1.0,1906.8158840022477,1.0
8647,778.0,-0.03758737629396553,0.4175581909360311,0.006416615259591767,-0.5661196253260496,1.0,1906.9158840022476,1.0
8648,778.0,-0.02923621247524491,0.6125895397729785,-0.004905777246929225,-0.8567741541489624,1.0,1907.0158840022475,1.0
8649,778.0,-0.01698442167978534,0.8077779888719372,-0.022041260329908476,-1.1509955973807302,1.0,1907.1158840022474,1.0
8650,778.0,-0.0008288619023465935,1.003180511128419,-0.045061172277523084,-1.4505077920810918,1.0,1907.2158840022473,1.0
8651,778.0,0.01923474832022179,1.1988263190666222,-0.07407132811914492,-1.7569221106789719,1.0,1907.3158840022472,1.0
8652,778.0,0.04321127470155423,1.3947053261964208,-0.10920977033272436,-2.0716920256268487,1.0,1907.4158840022471,1.0
8653,778.0,0.07110538122548266,1.5907542929600629,-0.15064361084526134,-2.3960574313073915,1.0,1907.515884002247,1.0
8654,778.0,0.10292046708468391,1.78684043428013,-0.19856475947140917,-2.730977438376425,1.0,1907.615884002247,1.0
8655,778.0,0.13865727577028653,1.9827426991383885,-0.25318430823893767,-3.0770519976843365,1.0,1907.7158840022469,1.0
8656,779.0,-0.02708206622900493,0.22330094564853561,-0.00374071617478794,-0.322534861663304,1.0,1907.8158840022468,1.0
8657,779.0,-0.02261604731603422,0.4184759642280537,-0.01019141340805402,-0.6163951092187135,1.0,1907.9158840022467,1.0
8658,779.0,-0.014246528031473145,0.613738803541399,-0.022519315592428292,-0.9122703812771213,1.0,1908.0158840022466,1.0
8659,779.0,-0.001971751960645165,0.8091580727038366,-0.04076472321797072,-1.2119450816782802,1.0,1908.1158840022465,1.0
8660,779.0,0.014211409493431568,1.004781829955587,-0.06500362485153632,-1.5171184507040802,1.0,1908.2158840022464,1.0
8661,779.0,0.034307046092543314,1.2006270744673286,-0.09534599386561793,-1.829363491823603,1.0,1908.3158840022463,1.0
8662,779.0,0.05831958758188989,1.3966673181081968,-0.13193326370209,-2.150077508405662,1.0,1908.4158840022462,1.0
8663,779.0,0.08625293394405383,1.5928178215077844,-0.17493481387020324,-2.4804222220287038,1.0,1908.5158840022461,1.0
8664,779.0,0.11810929037420952,1.7889183910631652,-0.22454325831077732,-2.821252632896072,1.0,1908.615884002246,1.0
8665,780.0,0.037709170355510864,-0.1634322294604777,-0.030401502894700668,0.32206435461101723,0.0,1895.0928786719116,1.0
8666,780.0,0.034440525766301314,0.03210915914801321,-0.023960215802480325,0.019951143225335033,1.0,1908.715884002246,1.0
8667,780.0,0.035082708949261576,0.22756638517508815,-0.023561192937973624,-0.2801941714799483,1.0,1908.8158840022459,1.0
8668,780.0,0.03963403665276334,0.4230163713009472,-0.02916507636757259,-0.5802141291925509,1.0,1908.9158840022458,1.0
8669,780.0,0.04809436407878229,0.6185346122636456,-0.040769358951423605,-0.8819400852880963,1.0,1909.0158840022457,1.0
8670,780.0,0.0604650563240552,0.814185896995418,-0.05840816065718553,-1.1871560175564109,1.0,1909.1158840022456,1.0
8671,780.0,0.07674877426396357,1.0100145116064536,-0.08215128100831375,-1.4975602651185125,1.0,1909.2158840022455,1.0
8672,780.0,0.09694906449609264,1.2060332150744555,-0.112102486310684,-1.8147220240229434,1.0,1909.3158840022454,1.0
8673,780.0,0.12106972879758175,1.402210387733633,-0.14839692679114286,-2.140029848181415,1.0,1909.4158840022453,1.0
8674,780.0,0.1491139365522544,1.5984549476847953,-0.19119752375477117,-2.4746301537829196,1.0,1909.5158840022452,1.0
8675,780.0,0.1810830355059503,1.7945989649726797,-0.24069012683042956,-2.8193550007615027,1.0,1909.6158840022451,1.0
8676,781.0,-0.030775484933269752,-0.21993752796670113,-0.010191724913513426,0.312502371925879,0.0,1896.645179204945,1.0
8677,781.0,-0.035174235492603775,-0.4149128142394882,-0.003941677474995846,0.6019537969684207,0.0,1898.042249684675,1.0
8678,781.0,-0.04347249177739354,-0.2197359494872255,0.008097398464372567,0.30803192398130125,1.0,1909.715884002245,1.0
8679,781.0,-0.04786721076713805,-0.02473030772010132,0.014258036943998593,0.017913659988542996,1.0,1909.815884002245,1.0
8680,781.0,-0.048361816921540075,0.17018429540204433,0.014616310143769453,-0.2702368059848743,1.0,1909.9158840022449,1.0
8681,781.0,-0.044958131013499186,0.3650946519155212,0.009211574024071967,-0.558274069155445,1.0,1910.0158840022448,1.0
8682,781.0,-0.03765623797518876,0.16984461385152644,-0.0019539073590369334,-0.26270327318591646,0.0,1899.339613116432,1.0
8683,781.0,-0.03425934569815823,0.36499440081997836,-0.007207972822755262,-0.5560018432614067,1.0,1910.1158840022447,1.0
8684,781.0,-0.026959457681758663,0.5602168053055535,-0.018328009687983395,-0.8509469686163578,1.0,1910.2158840022446,1.0
8685,781.0,-0.015755121575647592,0.7555837996274377,-0.03534694906031055,-1.1493363744879352,1.0,1910.3158840022445,1.0
8686,781.0,-0.0006434455830988377,0.5609405960457384,-0.058333676550069255,-0.8679437807195245,0.0,1900.5372402050132,1.0
8687,781.0,0.01057536633781593,0.7568056803210984,-0.07569255216445975,-1.1783820550800004,1.0,1910.4158840022444,1.0
8688,781.0,0.0257114799442379,0.95282456935475,-0.09926019326605975,-1.4938008598484271,1.0,1910.5158840022443,1.0
8689,781.0,0.044767971331332895,0.7590403312086773,-0.1291362104630283,-1.2336898841198618,0.0,1901.6351045847364,1.0
8690,781.0,0.05994877795550644,0.9555640762365382,-0.15381000814542556,-1.5638815818457865,1.0,1910.6158840022442,1.0
8691,781.0,0.0790600594802372,1.152154075887644,-0.18508763978234127,-1.9003273827056748,1.0,1910.7158840022441,1.0
8692,781.0,0.10210314099799009,1.3487347126802722,-0.22309418743645476,-2.2442675861603516,1.0,1910.815884002244,1.0
8693,782.0,-0.04142414042385675,0.1946778117602685,-0.044113200038522406,-0.30651591741592493,1.0,1910.915884002244,1.0
8694,782.0,-0.037530584188651385,0.00021131764472526182,-0.05024351838684091,-0.028065025242812458,0.0,1902.6631825264872,1.0
8695,782.0,-0.03752635783575688,0.19601644646439068,-0.050804818891697155,-0.3361674572273428,1.0,1911.0158840022439,1.0
8696,782.0,-0.03360602890646906,0.39182321220382865,-0.05752816803624401,-0.6444288274048646,1.0,1911.1158840022438,1.0
8697,782.0,-0.02576956466239249,0.5876977069736649,-0.0704167445843413,-0.9546584739912232,1.0,1911.2158840022437,1.0
8698,782.0,-0.014015610522919192,0.7836926503105471,-0.08950991406416577,-1.2686077249770211,1.0,1911.3158840022436,1.0
8699,782.0,0.0016582424832917511,0.9798364242192763,-0.1148820685637062,-1.5879263291751322,1.0,1911.4158840022435,1.0
8700,782.0,0.021254970967677277,1.1761207852697648,-0.14664059514720884,-1.91411318548333,1.0,1911.5158840022434,1.0
8701,782.0,0.04477738667307257,1.3724867140227859,-0.18492285885687543,-2.2484588289840746,1.0,1911.6158840022433,1.0
8702,782.0,0.07222712095352829,1.5688081251881514,-0.22989203543655692,-2.59197814269017,1.0,1911.7158840022432,1.0
8703,783.0,0.026051718084037345,0.23910257405986618,0.014371017717660925,-0.3088413155618939,1.0,1911.8158840022431,1.0
8704,783.0,0.03083376956523467,0.43401684422421616,0.008194191406423046,-0.5969575963787008,1.0,1911.915884002243,1.0
8705,783.0,0.03951410644971899,0.6290231747725212,-0.00374496052115097,-0.8870482067003662,1.0,1912.015884002243,1.0
8706,783.0,0.052094569945169415,0.824195758558353,-0.021485924655158292,-1.180906045269161,1.0,1912.1158840022429,1.0
8707,783.0,0.06857848511633648,1.019589925461884,-0.04510404556054151,-1.4802460220132618,1.0,1912.2158840022428,1.0
8708,783.0,0.08897028362557416,1.2152323692067126,-0.07470896600080675,-1.7866673243556237,1.0,1912.3158840022427,1.0
8709,783.0,0.11327493100970841,1.4111094756484954,-0.11044231248791922,-2.101607419161046,1.0,1912.4158840022426,1.0
8710,783.0,0.14149712052267832,1.6071532917714624,-0.15247446087114014,-2.4262856027835333,1.0,1912.5158840022425,1.0
8711,783.0,0.17364018635810757,1.8032249390259913,-0.2010001729268108,-2.7616349171622785,1.0,1912.6158840022424,1.0
8712,783.0,0.2097046851386274,1.999095723934335,-0.25623287127005634,-3.108222950965442,1.0,1912.7158840022423,1.0
8713,784.0,0.0019113711933589946,0.1981370813426994,0.04939586897029872,-0.28737390906470733,1.0,1912.8158840022422,1.0
8714,784.0,0.0058741128202129825,0.3925210777042454,0.04364839078900457,-0.5640777796877186,1.0,1912.9158840022421,1.0
8715,784.0,0.013724534374297891,0.5870042926238446,0.0323668351952502,-0.8426961992095316,1.0,1913.015884002242,1.0
8716,784.0,0.025464620226774783,0.7816698837556925,0.015512911211059566,-1.1250274606015904,1.0,1913.115884002242,1.0
8717,784.0,0.041098017901888634,0.9765851157437688,-0.006987638000972244,-1.4128045164936969,1.0,1913.2158840022419,1.0
8718,784.0,0.06062972021676401,1.1717929720963651,-0.035243728330846186,-1.7076635013329695,1.0,1913.3158840022418,1.0
8719,784.0,0.08406557965869131,1.3673019423754602,-0.06939699835750557,-2.011104352537003,1.0,1913.4158840022417,1.0
8720,784.0,0.11141161850620052,1.5630734658872474,-0.10961908540824564,-2.324441148187665,1.0,1913.5158840022416,1.0
8721,784.0,0.14267308782394547,1.759006694631306,-0.15610790837199895,-2.6487404640772847,1.0,1913.6158840022415,1.0
8722,784.0,0.17785322171657159,1.9549205725568775,-0.20908271765354464,-2.9847473195505057,1.0,1913.7158840022414,1.0
8723,784.0,0.21695163316770913,2.1505337876789,-0.2687776640445547,-3.332800391568749,1.0,1913.8158840022413,1.0
8724,785.0,0.0038017212170837725,0.16623564441633773,0.04965011482872531,-0.23160162378225618,1.0,1913.9158840022412,1.0
8725,785.0,0.007126434105410527,0.3606142747646883,0.04501808235308019,-0.5082191289271326,1.0,1914.0158840022411,1.0
8726,785.0,0.014338719600704293,0.5550739959599037,0.03485369977453754,-0.7863823413808955,1.0,1914.115884002241,1.0
8727,785.0,0.025440199519902368,0.7497002296926334,0.01912605294691963,-1.0678994756112203,1.0,1914.215884002241,1.0
8728,785.0,0.040434204113755035,0.9445640153101447,-0.0022319365653047755,-1.3545189771771993,1.0,1914.3158840022409,1.0
8729,785.0,0.05932548441995793,1.1397139094259237,-0.02932231610884876,-1.64789927804619,1.0,1914.4158840022408,1.0
8730,785.0,0.0821197626084764,1.3351661781728696,-0.06228030166977257,-1.949571178698649,1.0,1914.5158840022407,1.0
8731,785.0,0.10882308617193379,1.5308927395137983,-0.10127172524374554,-2.260890385121949,1.0,1914.6158840022406,1.0
8732,785.0,0.13944094096220974,1.726806472223331,-0.14648953294618453,-2.58297832879704,1.0,1914.7158840022405,1.0
8733,785.0,0.17397707040667637,1.922743806581983,-0.19814909952212534,-2.9166505283400737,1.0,1914.8158840022404,1.0
8734,785.0,0.21243194653831604,2.1184450208186263,-0.2564821100889268,-3.262333674322214,1.0,1914.9158840022403,1.0
8735,786.0,0.04013280270359762,0.20981630453677008,-0.047419798920649334,-0.3544701946163934,1.0,1915.0158840022402,1.0
8736,786.0,0.044329128794333025,0.4055793096647851,-0.0545092028129772,-0.6617208107720987,1.0,1915.1158840022401,1.0
8737,786.0,0.05244071498762873,0.6014156461496148,-0.06774361902841917,-0.9710567847751916,1.0,1915.21588400224,1.0
8738,786.0,0.06446902791062102,0.7973781944376032,-0.08716475472392302,-1.2842277758579073,1.0,1915.31588400224,1.0
8739,786.0,0.08041659179937308,0.993495070530225,-0.11284931024108116,-1.6028802701983922,1.0,1915.4158840022399,1.0
8740,786.0,0.10028649320997758,1.1897573694108448,-0.144906915645049,-1.9285084841905846,1.0,1915.5158840022398,1.0
8741,786.0,0.12408164059819447,1.386105010255832,-0.1834770853288607,-2.262396864107778,1.0,1915.6158840022397,1.0
8742,786.0,0.1518037408033111,1.5824104153483147,-0.22872502261101627,-2.605552686185128,1.0,1915.7158840022396,1.0
8743,787.0,0.041923547377235686,0.19180508477405556,-0.013518068036257833,-0.2875271932223063,1.0,1915.8158840022395,1.0
8744,787.0,0.0457596490727168,0.3871171796055513,-0.01926861190070396,-0.584442758607736,1.0,1915.9158840022394,1.0
8745,787.0,0.05350199266482782,0.5825036744381784,-0.03095746707285868,-0.8831327166613302,1.0,1916.0158840022393,1.0
8746,787.0,0.0651520661535914,0.778032058729828,-0.048620121406085286,-1.1853848053169616,1.0,1916.1158840022392,1.0
8747,787.0,0.08071270732818796,0.9737497433718028,-0.07232781751242452,-1.4929030900735827,1.0,1916.2158840022391,1.0
8748,787.0,0.100187702195624,1.1696733702773916,-0.10218587931389618,-1.8072660051882359,1.0,1916.315884002239,1.0
8749,787.0,0.12358116960117184,1.3657762716483524,-0.1383311994176609,-2.1298763118727537,1.0,1916.415884002239,1.0
8750,787.0,0.15089669503413888,1.5619736572497567,-0.18092872565511597,-2.4619009148677975,1.0,1916.5158840022389,1.0
8751,787.0,0.18213616817913403,1.7581054238551592,-0.23016674395247194,-2.8041996820754065,1.0,1916.6158840022388,1.0
8752,788.0,0.005001866795187192,0.17390289418906224,0.026042804944970327,-0.288270536047692,1.0,1916.7158840022387,1.0
8753,788.0,0.008479924678968437,0.36864397134091054,0.020277394224016487,-0.5726273790824141,1.0,1916.8158840022386,1.0
8754,788.0,0.01585280410578665,0.5634758202760327,0.008824846642368205,-0.8588539270160972,1.0,1916.9158840022385,1.0
8755,788.0,0.0271223205113073,0.7584764563135371,-0.00835223189795374,-1.1487490202263613,1.0,1917.0158840022384,1.0
8756,788.0,0.042291849637578045,0.9537064358283114,-0.031327212302480964,-1.4440393027861829,1.0,1917.1158840022383,1.0
8757,788.0,0.06136597835414427,1.1491996162491436,-0.06020799835820462,-1.7463438872933152,1.0,1917.2158840022382,1.0
8758,788.0,0.08434997067912714,1.3449520629139076,-0.09513487610407093,-2.0571309746268662,1.0,1917.3158840022381,1.0
8759,788.0,0.11124901193740529,1.5409086112537476,-0.13627749559660826,-2.377664132342681,1.0,1917.415884002238,1.0
8760,788.0,0.14206718416248024,1.3472292344805141,-0.1838307782434619,-2.129780275688585,0.0,1904.2384526740623,1.0
8761,788.0,0.16901176885209052,1.543639434509733,-0.2264263837572336,-2.473173858764849,1.0,1917.515884002238,1.0
