,Episode,CartPosition,CartVelocity,PoleAngle,PoleTipVelocity,Action,QValue
9696,900.0,-0.04414306467613551,0.19281827328866913,0.028263883596361852,-0.30178994124221353,1.0,1957.3248355514477
9697,900.0,-0.040286699210362126,0.38752622788525337,0.02222808477151758,-0.5854267490128369,1.0,1957.4248355514476
9698,900.0,-0.032536174652657054,0.5823298909929578,0.010519549791260843,-0.8710255402809931,1.0,1957.5248355514475
9699,900.0,-0.020889576832797897,0.777307195130152,-0.00690096101435902,-1.1603826237610868,1.0,1957.6248355514474
9700,900.0,-0.0053434329301948556,0.9725183675072347,-0.030108613489580757,-1.4552212763442334,1.0,1957.7248355514473
9701,900.0,0.014106934419949839,1.1679967014116936,-0.05921303901646542,-1.7571564772195145,1.0,1957.8248355514472
9702,900.0,0.03746686844818371,1.363737449321782,-0.09435616856085571,-2.0676514844292533,1.0,1957.9248355514471
9703,900.0,0.06474161743461936,1.559684350871078,-0.13570919824944078,-2.387963976911923,1.0,1958.024835551447
9704,900.0,0.09593530445204092,1.7557135397732857,-0.18346847778767925,-2.7190803618038286,1.0,1958.124835551447
9705,900.0,0.13104957524750663,1.951614977633631,-0.23785008502375582,-3.061638377092533,1.0,1958.2248355514469
9706,901.0,0.01378420705268356,0.1826154780792374,0.025307910193987405,-0.2616054813875124,1.0,1958.3248355514468
9707,901.0,0.01743651661426831,0.37736719625378606,0.02007580056623716,-0.5461997798416636,1.0,1958.4248355514467
9708,901.0,0.02498386053934403,0.5722014062937352,0.009151804969403888,-0.8324903138202187,1.0,1958.5248355514466
9709,901.0,0.03642788866521873,0.7671971073617145,-0.0074980013070004865,-1.1222810234288882,1.0,1958.6248355514465
9710,901.0,0.051771830812453026,0.9624165703920151,-0.02994362177557825,-1.4173063783097528,1.0,1958.7248355514464
9711,901.0,0.07102016222029334,1.1578962058001756,-0.058289749341773306,-1.7191964972653666,1.0,1958.8248355514463
9712,901.0,0.09417808633629685,1.3536356308904434,-0.09267367928708065,-2.029434462449861,1.0,1958.9248355514462
9713,901.0,0.12125079895410572,1.5495844314987768,-0.13326236853607787,-2.3493034782287165,1.0,1959.0248355514461
9714,901.0,0.15224248758408127,1.745626331272599,-0.1802484381006522,-2.67982235595725,1.0,1959.124835551446
9715,901.0,0.18715501420953323,1.9415608663795543,-0.23384488521979718,-3.0216692634785365,1.0,1959.224835551446
9716,902.0,0.034007382492725814,0.21155227142468722,0.008481508946598533,-0.2637231583813816,1.0,1959.3248355514459
9717,902.0,0.03823842792121956,0.40655214034245907,0.0032070457789709003,-0.5537189074548104,1.0,1959.4248355514458
9718,902.0,0.04636947072806874,0.6016289106495616,-0.007867332370125308,-0.8453896882796925,1.0,1959.5248355514457
9719,902.0,0.05840204894105997,0.7968573166618866,-0.02477512613571916,-1.1405362064666416,1.0,1959.6248355514456
9720,902.0,0.0743391952742977,0.9922942194828888,-0.04758585026505199,-1.4408847368709214,1.0,1959.7248355514455
9721,902.0,0.09418507966395548,1.1879688457491533,-0.07640354500247043,-1.7480493834555182,1.0,1959.8248355514454
9722,902.0,0.11794445657893854,0.9937936028063208,-0.1113645326715808,-1.4800770236265448,0.0,1936.305808179107
9723,902.0,0.13782032863506496,1.1900846029903824,-0.1409660731441117,-1.805363138894371,1.0,1959.9248355514453
9724,902.0,0.1616220206948726,1.386471110545713,-0.17707333592199911,-2.138327785767063,1.0,1960.0248355514452
9725,902.0,0.18935144290578687,1.5828481597838615,-0.21983989163734036,-2.480075299418375,1.0,1960.1248355514451
9726,903.0,0.03454438251295843,0.15369872146038574,0.009767728046573028,-0.2781460367198113,1.0,1960.224835551445
9727,903.0,0.03761835694216614,0.3486799741724197,0.004204807312176802,-0.5677322973639025,1.0,1960.324835551445
9728,903.0,0.04459195642561454,0.5437426928971466,-0.007149838635101249,-0.8590875791569805,1.0,1960.4248355514449
9729,903.0,0.055466810283557474,0.7389613015087577,-0.02433159021824086,-1.1540100420458523,1.0,1960.5248355514448
9730,903.0,0.07024603631373263,0.9343919915518551,-0.04741179105915791,-1.4542220880157684,1.0,1960.6248355514447
9731,903.0,0.08893387614476975,1.1300629365720476,-0.07649623281947328,-1.7613325289751434,1.0,1960.7248355514446
9732,903.0,0.1115351348762107,1.3259626659869996,-0.11172288339897615,-2.076790751252455,1.0,1960.8248355514445
9733,903.0,0.1380543881959507,1.5220261255051348,-0.15325869842402526,-2.401830639049922,1.0,1960.9248355514444
9734,903.0,0.1684949107060534,1.71811821043683,-0.2012953112050237,-2.7374030062054175,1.0,1961.0248355514443
9735,903.0,0.20285727491479,1.9140149986506243,-0.256043371329132,-3.0840969537384497,1.0,1961.1248355514442
9736,904.0,0.014673737143643412,0.17585977500295802,-0.043202664271982744,-0.30922581834310764,1.0,1961.2248355514441
9737,904.0,0.018190932643702574,0.37156980423471864,-0.049387180638844896,-0.6152145720742399,1.0,1961.324835551444
9738,904.0,0.025622328728396947,0.5673457477834951,-0.0616914720803297,-0.9230343525854519,1.0,1961.424835551444
9739,904.0,0.03696924368406685,0.7632444718144537,-0.08015215913203874,-1.234449237267402,1.0,1961.5248355514439
9740,904.0,0.05223413312035592,0.9593000071813134,-0.10484114387738679,-1.5511279076346145,1.0,1961.6248355514438
9741,904.0,0.0714201332639822,1.1555116661060731,-0.13586370203007908,-1.8745962181625515,1.0,1961.7248355514437
9742,904.0,0.09453036658610366,1.35183031730004,-0.1733556263933301,-2.206181651308758,1.0,1961.8248355514436
9743,904.0,0.12156697293210446,1.5481424923495974,-0.21747925941950527,-2.546947939688641,1.0,1961.9248355514435
9744,905.0,0.004117874940634994,0.19483692140211245,-0.0022379241379830205,-0.286973361909122,1.0,1962.0248355514434
9745,905.0,0.008014613368677244,0.3899907162993675,-0.00797739137616546,-0.5803612703604615,1.0,1962.1248355514433
9746,905.0,0.015814427694664596,0.5852235396744525,-0.01958461678337469,-0.8755465153782578,1.0,1962.2248355514432
9747,905.0,0.027518898488153646,0.7806061623035936,-0.037095547090939845,-1.174321755069701,1.0,1962.3248355514431
9748,905.0,0.04313102173422552,0.9761900491891777,-0.060581982192333864,-1.478399344036583,1.0,1962.424835551443
9749,905.0,0.06265482271800907,1.1719970874848373,-0.09014996907306552,-1.7893712912864452,1.0,1962.524835551443
9750,905.0,0.08609476446770581,1.3680074584477304,-0.12593739489879444,-2.108661127572537,1.0,1962.6248355514429
9751,905.0,0.11345491363666041,1.5641452080701146,-0.1681106174502452,-2.4374655412967505,1.0,1962.7248355514428
9752,905.0,0.14473781779806272,1.7602613611910185,-0.2168599282761802,-2.7766847472335083,1.0,1962.8248355514427
9753,906.0,-0.004967288815606168,0.21798402390047578,-0.03410145049497584,-0.2643919848802705,1.0,1962.9248355514426
9754,906.0,-0.000607608337596652,0.41357569892802737,-0.03938929019258125,-0.5676328058456148,1.0,1963.0248355514425
9755,906.0,0.007663905640963896,0.6092273873518191,-0.050741946309493545,-0.8724601573511355,1.0,1963.1248355514424
9756,906.0,0.01984845338800028,0.8050012866135287,-0.06819114945651625,-1.180654767741758,1.0,1963.2248355514423
9757,906.0,0.035948479120270854,1.00093894153837,-0.09180424481135141,-1.4939108415711295,1.0,1963.3248355514422
9758,906.0,0.055967257951038255,1.1970499076090229,-0.12168246164277399,-1.8137910920744,1.0,1963.4248355514421
9759,906.0,0.07990825610321871,1.393298628772614,-0.157958283484262,-2.141673951603794,1.0,1963.524835551442
9760,906.0,0.10777422867867098,1.2000505081994657,-0.20079176251633787,-1.9016573899998508,0.0,1939.1277109163407
9761,906.0,0.1317752388426603,1.3966992976437111,-0.2388249103163349,-2.2493411626210853,1.0,1963.624835551442
9762,907.0,0.047270790100497506,-0.22667916849102673,-0.022947722569656576,0.24873740881375514,0.0,1941.6774233798508
9763,907.0,0.04273720673067697,-0.031237143268787487,-0.017972974393381472,-0.051094481200484126,1.0,1963.7248355514419
9764,907.0,0.04211246386530122,0.16413784800454082,-0.018994864017391155,-0.3493934057116733,1.0,1963.8248355514418
9765,907.0,0.04539522082539204,0.35952472806795976,-0.025982732131624622,-0.64800500920336,1.0,1963.9248355514417
9766,907.0,0.05258571538675123,0.554998845081156,-0.038942832315691824,-0.948755280278053,1.0,1964.0248355514416
9767,907.0,0.06368569228837435,0.7506228419996529,-0.05791793792125288,-1.253415098499861,1.0,1964.1248355514415
9768,907.0,0.07869814912836741,0.9464368330083961,-0.0829862398912501,-1.5636619363976367,1.0,1964.2248355514414
9769,907.0,0.09762688578853533,1.1424471989277134,-0.11425947861920284,-1.881035625897385,1.0,1964.3248355514413
9770,907.0,0.12047582976708959,1.3386134321868612,-0.15188019113715054,-2.20688556019766,1.0,1964.4248355514412
9771,907.0,0.1472480984108268,1.14524131218992,-0.19601790234110375,-1.9646477281707722,0.0,1944.0521645970098
9772,907.0,0.17015292465462523,1.3418239245982593,-0.2353108569045192,-2.311135712667696,1.0,1964.5248355514411
9773,908.0,0.03153775645496445,0.16382073637398908,0.004326526310114647,-0.33867653849391866,1.0,1964.624835551441
9774,908.0,0.03481417118244423,0.35888085663753155,-0.0024470044597637262,-0.6299919856538043,1.0,1964.724835551441
9775,908.0,0.041991788315194865,0.5540368683347627,-0.015046844172839812,-0.9234445453724118,1.0,1964.8248355514409
9776,908.0,0.05307252568189012,0.7493588274456664,-0.033515735080288045,-1.220817923153811,1.0,1964.9248355514408
9777,908.0,0.06805970223080345,0.9448962934101242,-0.05793209354336426,-1.523811182881164,1.0,1965.0248355514407
9778,908.0,0.08695762809900592,1.1406680319742282,-0.08840831720098755,-1.8339986625023934,1.0,1965.1248355514406
9779,908.0,0.10977098873849049,1.3366497650560036,-0.12508829045103542,-2.1527813601906858,1.0,1965.2248355514405
9780,908.0,0.13650398403961056,1.5327595470342303,-0.16814391765484915,-2.4813277496456663,1.0,1965.3248355514404
9781,908.0,0.16715917498029517,1.7288406492764745,-0.21777047264776248,-2.8205031337230437,1.0,1965.4248355514403
9782,909.0,-0.01049514623930801,0.16280725074739127,-0.022971875189400907,-0.2545470008673959,1.0,1965.5248355514402
9783,909.0,-0.007239001224360183,0.35824953914283986,-0.028062815206748824,-0.5543862219798211,1.0,1965.6248355514401
9784,909.0,-7.401044150338616e-05,0.5537540647593695,-0.039150539646345246,-0.8557769297651622,1.0,1965.72483555144
9785,909.0,0.011001070853684004,0.7493870231330637,-0.05626607824164849,-1.16050882003409,1.0,1965.82483555144
9786,909.0,0.025988811316345277,0.9451950084993848,-0.0794762546423303,-1.4702894934866984,1.0,1965.9248355514399
9787,909.0,0.044892711486332976,1.1411941343024334,-0.10888204451206426,-1.7867015812969465,1.0,1966.0248355514398
9788,909.0,0.06771659417238164,1.3373573713409843,-0.1446160761380032,-2.1111520867957037,1.0,1966.1248355514397
9789,909.0,0.09446374159920133,1.1439479046851935,-0.18683911787391727,-1.8664353819675386,0.0,1946.3594316924527
9790,909.0,0.1173426996929052,0.9512986533234428,-0.22416782551326803,-1.637102386098607,0.0,1948.4359720783514
9791,910.0,-0.007927885895835747,0.1706327932603033,-0.021991805136325406,-0.27111904741301934,1.0,1966.2248355514396
9792,910.0,-0.0045152300306296805,0.3660615457340663,-0.027414186084585793,-0.5706563607370472,1.0,1966.3248355514395
9793,910.0,0.0028060008840516456,0.17133455401006986,-0.03882731329932674,-0.28673438597908946,0.0,1950.3248584256603
9794,910.0,0.006232691964253042,0.3669881010767231,-0.04456200101890853,-0.5914058768705575,1.0,1966.4248355514394
9795,910.0,0.013572453985787504,0.5627046711480175,-0.05639011855631968,-0.8977861865772165,1.0,1966.5248355514393
9796,910.0,0.024826547408747852,0.7585437884623232,-0.074345842287864,-1.2076478426722108,1.0,1966.6248355514392
9797,910.0,0.03999742317799432,0.9545432348371633,-0.09849879914130823,-1.5226724225075943,1.0,1966.7248355514391
9798,910.0,0.059088287874737584,0.76073947663153,-0.12895224759146012,-1.2622877038671798,0.0,1952.0648561382382
9799,910.0,0.07430307740736819,0.9572526743940285,-0.1541980016688037,-1.59241705527996,1.0,1966.824835551439
9800,910.0,0.09344813089524875,1.1538318926680664,-0.1860463427744029,-1.928942045443553,1.0,1966.924835551439
9801,910.0,0.11652476874861009,1.3503972858710396,-0.22462518368327397,-2.2730846396985536,1.0,1967.0248355514389
9802,911.0,-0.01398096775604821,0.24216834365714768,-0.0490420975781938,-0.3047628809437221,1.0,1967.1248355514388
9803,911.0,-0.009137600882905257,0.4379536333103158,-0.05513735519706824,-0.6125003174990589,1.0,1967.2248355514387
9804,911.0,-0.0003785282166989413,0.6338010409971928,-0.06738736154704941,-0.9220271613373896,1.0,1967.3248355514386
9805,911.0,0.012297492603244916,0.8297656386436463,-0.0858279047737972,-1.2351037888189802,1.0,1967.4248355514385
9806,911.0,0.028892805376117842,1.0258794255217503,-0.1105299805501768,-1.553394075743899,1.0,1967.5248355514384
9807,911.0,0.04941039388655285,1.2221392547371044,-0.14159786206505479,-1.878417076458563,1.0,1967.6248355514383
9808,911.0,0.07385317898129494,1.4184929387826848,-0.17916620359422605,-2.2114906691325866,1.0,1967.7248355514382
9809,911.0,0.10222303775694863,1.614823219765076,-0.22339601697687778,-2.5536654926273874,1.0,1967.8248355514381
9810,912.0,-0.02048773176977198,0.2346534192591952,-0.03587170750280624,-0.2838774117287887,1.0,1967.924835551438
9811,912.0,-0.015794663384588077,0.43026815226201165,-0.04154925573738201,-0.5876547670809933,1.0,1968.024835551438
9812,912.0,-0.007189300339347844,0.625946597094967,-0.05330235107900187,-0.8931310818458083,1.0,1968.1248355514379
9813,912.0,0.005329631602551496,0.8217494066472271,-0.07116497271591804,-1.202081639196997,1.0,1968.2248355514378
9814,912.0,0.021764619735496038,1.0177157880037395,-0.09520660549985799,-1.5161920246524714,1.0,1968.3248355514377
9815,912.0,0.04211893549557083,1.2138520082118378,-0.1255304459929074,-1.83701245912394,1.0,1968.4248355514376
9816,912.0,0.0663959756598076,1.4101180846376402,-0.16227069517538623,-2.1659041640402514,1.0,1968.5248355514375
9817,912.0,0.0945983373525604,1.606412288726481,-0.20558877845619125,-2.503975876462416,1.0,1968.6248355514374
9818,912.0,0.12672658312709,1.8025534571072974,-0.25566829598543955,-2.852010022567647,1.0,1968.7248355514373
9819,913.0,-0.042079311206775265,0.159539004308214,0.02328838077182964,-0.27390147470893866,1.0,1968.8248355514372
9820,913.0,-0.038888531120610983,0.35432106284342524,0.017810351277650866,-0.5591491711754446,1.0,1968.9248355514371
9821,913.0,-0.031802109863742475,0.5491885513684842,0.0066273678541419745,-0.8461680785044714,1.0,1969.024835551437
9822,913.0,-0.02081833883637279,0.7442194618629716,-0.010295993715947454,-1.1367595877724237,1.0,1969.124835551437
9823,913.0,-0.005933949599113357,0.9394745678146864,-0.03303118547139593,-1.4326536916314656,1.0,1969.2248355514369
9824,913.0,0.012855541757180372,1.1349881564032493,-0.06168425930402524,-1.7354735040983904,1.0,1969.3248355514368
9825,913.0,0.03555530488524536,1.330756934208695,-0.09639372938599305,-2.0466918542928125,1.0,1969.4248355514367
9826,913.0,0.062170443569419254,1.5267266104906556,-0.1373275664718493,-2.3675776389265413,1.0,1969.5248355514366
9827,913.0,0.09270497577923237,1.7227758906769313,-0.1846791192503801,-2.6991304867558266,1.0,1969.6248355514365
9828,913.0,0.12716049359277098,1.9186980112819076,-0.23866172898549665,-3.042003799184542,1.0,1969.7248355514364
9829,914.0,-0.043218540935443,0.1968898286130356,0.028248253571299804,-0.26754636579856583,1.0,1969.8248355514363
9830,914.0,-0.03928074436318229,0.39159748098883995,0.022897326255328487,-0.5511874427819032,1.0,1969.9248355514362
9831,914.0,-0.03144879474340549,0.5863904804864934,0.011873577399690421,-0.836569124016426,1.0,1970.0248355514361
9832,914.0,-0.019720985133675623,0.7813482590263952,-0.004857805080638098,-1.1254944282065613,1.0,1970.124835551436
9833,914.0,-0.004094019953147718,0.976533536705114,-0.027367693644769327,-1.4196970792818018,1.0,1970.224835551436
9834,914.0,0.015436650780954561,1.1719832673820791,-0.055761635230405365,-1.7208069871934457,1.0,1970.3248355514359
9835,914.0,0.03887631612859614,1.3676977744202596,-0.09017777497427429,-2.0303078821727083,1.0,1970.4248355514358
9836,914.0,0.06623027161700133,1.5636275706823604,-0.13078393261772847,-2.3494847531054988,1.0,1970.5248355514357
9837,914.0,0.09750282303064854,1.7596575723666787,-0.17777362767983845,-2.679359558506979,1.0,1970.6248355514356
9838,914.0,0.13269597447798212,1.9555887964185332,-0.23136081884997803,-3.020615119983057,1.0,1970.7248355514355
9839,915.0,-0.005227975570453458,0.1653987747982449,-0.008999470188192304,-0.24672910036311785,1.0,1970.8248355514354
9840,915.0,-0.0019200000744885597,0.3606480931040077,-0.013934052195454662,-0.5422370264229732,1.0,1970.9248355514353
9841,915.0,0.005292961787591595,0.5559630817121243,-0.024778792723914124,-0.8392775471293028,1.0,1971.0248355514352
9842,915.0,0.016412223421834078,0.7514144461811759,-0.04156434366650018,-1.139648814363063,1.0,1971.1248355514351
9843,915.0,0.0314405123454576,0.9470544362190073,-0.06435731995376144,-1.4450717447907833,1.0,1971.224835551435
9844,915.0,0.050381601069837745,1.142906520794476,-0.0932587548495771,-1.7571496803640847,1.0,1971.324835551435
9845,915.0,0.07323973148572727,1.3389532853406114,-0.1284017484568588,-2.0773203087969945,1.0,1971.4248355514349
9846,915.0,0.10001879719253949,1.5351220897975328,-0.1699481546327987,-2.4067976371428244,1.0,1971.5248355514348
9847,915.0,0.13072123898849014,1.7312683107541058,-0.21808410737565517,-2.746502896383453,1.0,1971.6248355514347
9848,916.0,-0.047908896828845034,0.1458750960091233,0.03943505431565561,-0.264278622217199,1.0,1971.7248355514346
9849,916.0,-0.044991394908662566,0.3404126385318388,0.03414948187131163,-0.5442671667650772,1.0,1971.8248355514345
9850,916.0,-0.03818314213802579,0.5350384831036905,0.023264138536010084,-0.8259977261772515,1.0,1971.9248355514344
9851,916.0,-0.027482372475951977,0.7298346840215173,0.006744184012465054,-1.1112739206132494,1.0,1972.0248355514343
9852,916.0,-0.01288567879552163,0.9248673930225817,-0.015481294399799936,-1.4018335559178072,1.0,1972.1248355514342
9853,916.0,0.005611669064930004,1.120178228657379,-0.04351796551815608,-1.6993160211361047,1.0,1972.2248355514341
9854,916.0,0.028015233638077584,1.3157738545777988,-0.07750428594087817,-2.005221931571081,1.0,1972.324835551434
9855,916.0,0.054330710729633566,1.5116132467459467,-0.11760872457229979,-2.320862622948484,1.0,1972.424835551434
9856,916.0,0.0845629756645525,1.707592321164672,-0.16402597703126948,-2.6472978273910828,1.0,1972.5248355514339
9857,916.0,0.11871482208784594,1.9035259404529847,-0.21697193357909114,-2.9852611763985633,1.0,1972.6248355514338
9858,917.0,-0.01398550042588199,0.2244913220525649,0.010059401120518391,-0.294679114955584,1.0,1972.7248355514337
9859,917.0,-0.009495673984830692,0.41946842505498216,0.004165818821406711,-0.5841725580061178,1.0,1972.8248355514336
9860,917.0,-0.0011063054837310484,0.6145317722754888,-0.007517632338715645,-0.8755402927956579,1.0,1972.9248355514335
9861,917.0,0.011184329961778728,0.8097551038157003,-0.025028438194628806,-1.170577178479507,1.0,1973.0248355514334
9862,917.0,0.027379432038092733,1.0051934381019825,-0.048439981764218945,-1.47100045705508,1.0,1973.1248355514333
9863,917.0,0.04748330080013238,1.2008732133307496,-0.07785999090532054,-1.7784116111852244,1.0,1973.2248355514332
9864,917.0,0.07150076506674738,1.396780556766256,-0.11342822312902504,-2.0942500735844343,1.0,1973.3248355514331
9865,917.0,0.09943637620207249,1.5928472192364447,-0.15531322460071373,-2.4197365900372527,1.0,1973.424835551433
9866,917.0,0.13129332058680138,1.7889339790112933,-0.20370795640145878,-2.7558050534656013,1.0,1973.524835551433
9867,917.0,0.16707200016702725,1.984811770795679,-0.2588240574707708,-3.1030233360663733,1.0,1973.6248355514329
9868,918.0,0.012538135336487944,-0.23399340916947964,0.010863631885098663,0.3393196291535557,0.0,1954.3208540795576
9869,918.0,0.007858267153098352,-0.03902770934819472,0.017650024468169778,0.050082181372382406,1.0,1973.7248355514328
9870,918.0,0.007077712966134458,0.15583676908993607,0.018651668095617427,-0.23698017106190822,1.0,1973.8248355514327
9871,918.0,0.010194448347933179,0.3506873526475767,0.013912064674379263,-0.5237219362335175,1.0,1973.9248355514326
9872,918.0,0.017208195400884713,0.5456107726177706,0.003437625949708912,-0.811988756648467,1.0,1974.0248355514325
9873,918.0,0.028120410853240123,0.7406854661927311,-0.01280214918326043,-1.103588408035879,1.0,1974.1248355514324
9874,918.0,0.04293412017709475,0.9359734459505478,-0.03487391734397802,-1.400260102002909,1.0,1974.2248355514323
9875,918.0,0.0616535890961057,1.1315110440274243,-0.0628791193840362,-1.7036390125972714,1.0,1974.3248355514322
9876,918.0,0.08428380997665419,0.9371667153565153,-0.09695189963598164,-1.4311729079047597,0.0,1956.421252226745
9877,918.0,0.1030271442837845,1.1333424628477293,-0.12557535779407683,-1.7525138465104455,1.0,1974.4248355514321
9878,918.0,0.12569399354073907,1.3296458750548208,-0.16062563472428573,-2.0814725585459075,1.0,1974.524835551432
9879,918.0,0.15228691104183548,1.5259884999170232,-0.20225508589520388,-2.4192164710024047,1.0,1974.624835551432
9880,918.0,0.18280668104017594,1.7222062793967126,-0.25063941531525197,-2.7666020196147123,1.0,1974.7248355514319
9881,919.0,-0.023624874029919963,0.19885768033353088,0.029431520855858852,-0.28064598094685583,1.0,1974.8248355514318
9882,919.0,-0.019647720423249346,0.39354770921201576,0.023818601236921734,-0.5639029329322365,1.0,1974.9248355514317
9883,919.0,-0.01177676623900903,0.588327500479157,0.012540542578277004,-0.8489877394055121,1.0,1975.0248355514316
9884,919.0,-1.0216229425890136e-05,0.7832761959041349,-0.004439212209833239,-1.1377009659775366,1.0,1975.1248355514315
9885,919.0,0.015655307688656805,0.9784559238592546,-0.02719323152938397,-1.4317727972706817,1.0,1975.2248355514314
9886,919.0,0.0352244261658419,1.1739027219614346,-0.055828687474797606,-1.7328284303339483,1.0,1975.3248355514313
9887,919.0,0.05870248060507059,1.3696156245027573,-0.09048525608147658,-2.04234550726245,1.0,1975.4248355514312
9888,919.0,0.08609479309512574,1.5655434143845328,-0.13133216622672558,-2.361601259915722,1.0,1975.5248355514311
9889,919.0,0.1174056613828164,1.7615687581609925,-0.17856419142504004,-2.6916078702167514,1.0,1975.624835551431
9890,919.0,0.15263703654603625,1.957489828565253,-0.23239634882937507,-3.0330360119538953,1.0,1975.724835551431
9891,920.0,0.0492907038505319,0.19760983324376852,0.048946681642800915,-0.3027322328763757,1.0,1975.8248355514309
9892,920.0,0.05324290051540727,0.3920012629343878,0.0428920369852734,-0.5795855790722388,1.0,1975.9248355514308
9893,920.0,0.06108292577409502,0.5864967204979403,0.03130032540382862,-0.8584540500160043,1.0,1976.0248355514307
9894,920.0,0.07281286018405383,0.7811786212373862,0.014131244403508533,-1.141133070750943,1.0,1976.1248355514306
9895,920.0,0.08843643260880156,0.9761130406699656,-0.008691417011510327,-1.429351057659544,1.0,1976.2248355514305
9896,920.0,0.10795869342220088,1.1713412305432174,-0.03727843816470121,-1.7247375262093758,1.0,1976.3248355514304
9897,920.0,0.13138551803306522,1.366869277937611,-0.07177318868888873,-2.028783152094708,1.0,1976.4248355514303
9898,920.0,0.15872290359181745,1.5626553961255645,-0.11234885173078289,-2.3427894312489994,1.0,1976.5248355514302
9899,920.0,0.18997601151432875,1.7585945246960883,-0.15920464035576287,-2.6678062972397294,1.0,1976.6248355514301
9900,920.0,0.22514790200825052,1.9545002620874288,-0.21256076630055745,-3.0045573641688583,1.0,1976.72483555143
9901,921.0,-0.041278843389912695,0.19681407817339275,-0.019690342339496493,-0.3224579585000288,1.0,1976.82483555143
9902,921.0,-0.03734256182644484,0.39221080492141924,-0.02613950150949707,-0.6212848191529023,1.0,1976.9248355514299
9903,921.0,-0.029498345728016455,0.5876878508334717,-0.038565197892555116,-0.9220843588175558,1.0,1977.0248355514298
9904,921.0,-0.01774458871134702,0.7833090753006354,-0.057006885068906235,-1.2266333736136876,1.0,1977.1248355514297
9905,921.0,-0.002078407205334313,0.9791166711905752,-0.08153955254117999,-1.5366185951875848,1.0,1977.2248355514296
9906,921.0,0.01750392621847719,0.7850655080283306,-0.11227192444493168,-1.2704550280235136,0.0,1958.6016105592134
9907,921.0,0.0332052363790438,0.9814273363215185,-0.13768102500540197,-1.5960820115259648,1.0,1977.3248355514295
9908,921.0,0.05283378310547417,1.1778870936410557,-0.16960266523592127,-1.9283334368465097,1.0,1977.4248355514294
9909,921.0,0.0763915249782953,0.9849410074897467,-0.20816933397285148,-1.6926913932220506,0.0,1960.583933058435
9910,921.0,0.09609034512809023,1.1817700555460857,-0.2420231618372925,-2.042321637605366,1.0,1977.5248355514293
9911,922.0,0.03996497309989483,0.15725117241159176,-0.029531390517163896,-0.2566721352665188,1.0,1977.6248355514292
9912,922.0,0.04310999654812667,0.3527820293065742,-0.03466483322249427,-0.5585215045151006,1.0,1977.7248355514291
9913,922.0,0.05016563713425815,0.5483729885128903,-0.04583526331279628,-0.8619211069653303,1.0,1977.824835551429
9914,922.0,0.06113309690451596,0.7440880902637605,-0.06307368545210289,-1.1686562838911436,1.0,1977.924835551429
9915,922.0,0.07601485870979117,0.9399712817424337,-0.08644681112992576,-1.4804281753934594,1.0,1978.0248355514289
9916,922.0,0.09481428434463984,1.1360352851812827,-0.11605537463779494,-1.7988096867262233,1.0,1978.1248355514288
9917,922.0,0.1175349900482655,1.3322486874030641,-0.1520315683723194,-2.125193675311331,1.0,1978.2248355514287
9918,922.0,0.14417996379632678,1.5285208403578907,-0.19453544187854604,-2.4607313306588408,1.0,1978.3248355514286
9919,922.0,0.17475038060348458,1.7246844975884945,-0.24375006849172287,-2.806259997980857,1.0,1978.4248355514285
9920,923.0,-0.003995392127960319,0.15901363202264912,0.007536733241153304,-0.2757629808129504,1.0,1978.5248355514284
9921,923.0,-0.0008151194875073366,0.3540272481858059,0.0020214736248942954,-0.5660593185776956,1.0,1978.6248355514283
9922,923.0,0.0062654254762087806,0.5491207821893578,-0.009299712746659618,-0.858104708826102,1.0,1978.7248355514282
9923,923.0,0.017247841119995937,0.7443681810216689,-0.026461806923181657,-1.1536972188754255,1.0,1978.8248355514281
9924,923.0,0.032135204740429316,0.9398250859638358,-0.04953575130069017,-1.4545587974261789,1.0,1978.924835551428
9925,923.0,0.05093170645970603,1.135518976711368,-0.07862692724921375,-1.7622971189493173,1.0,1979.024835551428
9926,923.0,0.07364208599393339,1.3314374793713415,-0.11387286962820009,-2.0783594419541647,1.0,1979.1248355514279
9927,923.0,0.10027083558136021,1.527514367518271,-0.15544005846728337,-2.403976250133212,1.0,1979.2248355514278
9928,923.0,0.13082112293172563,1.7236130484954724,-0.2035195834699476,-2.740093446585175,1.0,1979.3248355514277
9929,923.0,0.16529338390163506,1.9195077722861171,-0.2583214524016511,-3.0872935571580267,1.0,1979.4248355514276
9930,924.0,0.008154859623443358,0.21136730694625958,-0.030154850088386292,-0.34055190052018935,1.0,1979.5248355514275
9931,924.0,0.01238220576236855,0.40690504310911635,-0.036965888098790076,-0.642589343218664,1.0,1979.6248355514274
9932,924.0,0.02052030662455088,0.6025222180347977,-0.049817674963163354,-0.9466801448064164,1.0,1979.7248355514273
9933,924.0,0.03257075098524683,0.7982783873262058,-0.06875127785929168,-1.254590442192422,1.0,1979.8248355514272
9934,924.0,0.048536318731770944,0.6041008864321513,-0.09384308670314012,-0.984209245366364,0.0,1962.6080233077341
9935,924.0,0.06061833646041397,0.8003461560095235,-0.1135272716104674,-1.3048313117218266,1.0,1979.9248355514271
9936,924.0,0.07662525958060444,0.9967097425442427,-0.13962389784490392,-1.630785981612752,1.0,1980.024835551427
9937,924.0,0.09655945443148929,1.1931686669304076,-0.17223961747715896,-1.9635227618657447,1.0,1980.124835551427
